state name,city name,year,month,day of week,time of day,accident severity,number of vehicles involved,vehicle type involved,number of casualties,number of fatalities,weather conditions,road type,road condition,lighting conditions,traffic control presence,speed limit (km/h),driver age,driver gender,driver license status,alcohol involvement,accident location details,latitude,longitude,number_of_death,hour,date,location,severity,vehicle,vehicles_count,casualties,fatalities,weather,road_type,road_condition,lighting,traffic,speed,age,gender,license,alcohol,lat,lng,age_group,is_weekend
Himachal Pradesh,Unknown,2019,May,Tuesday,22:55,Fatal,1,Car,0,1,Rainy,State Highway,Damaged,Daylight,Signals,37,67,Female,Expired,No,Bridge,19.48076462,91.03172261,5,22,2019-05-01,Himachal Pradesh - Unknown,Fatal,Car,1,0,1,Rainy,State Highway,Damaged,Daylight,Signals,37,67,Female,Expired,No,19.48076462,91.03172261,Senior,False
Delhi,Rohini,2018,February,Tuesday,15:58,Serious,2,Bus,3,3,Rainy,Urban Road,Dry,Daylight,Signals,81,69,Female,Valid,No,Intersection,8.606671325,70.69672855,7,15,2018-02-01,Delhi - Rohini,Serious,Bus,2,3,3,Rainy,Urban Road,Dry,Daylight,Signals,81,69,Female,Valid,No,8.606671325,70.69672855,Senior,False
Karnataka,Mangalore,2018,March,Friday,15:42,Fatal,4,Bus,2,2,Clear,State Highway,Damaged,Daylight,Signs,89,57,Female,Valid,No,Intersection,15.2542887,85.05786574,5,15,2018-03-01,Karnataka - Mangalore,Fatal,Bus,4,2,2,Clear,State Highway,Damaged,Daylight,Signs,89,57,Female,Valid,No,15.2542887,85.05786574,Mid-age,False
Karnataka,Mangalore,2019,August,Tuesday,05:26,Serious,2,Two-Wheeler,3,5,Clear,National Highway,Damaged,Dusk,Police Checkpost,76,47,Male,Valid,Yes,Intersection,22.6241238,81.94821381,8,5,2019-08-01,Karnataka - Mangalore,Serious,Two-Wheeler,2,3,5,Clear,National Highway,Damaged,Dusk,Police Checkpost,76,47,Male,Valid,Yes,22.6241238,81.94821381,Mid-age,False
Madhya Pradesh,Unknown,2022,June,Monday,01:03,Minor,4,Car,7,3,Foggy,Urban Road,Dry,Dusk,Signals,32,69,Male,Expired,Yes,Bridge,25.10391194,86.62744025,4,1,2022-06-01,Madhya Pradesh - Unknown,Minor,Car,4,7,3,Foggy,Urban Road,Dry,Dusk,Signals,32,69,Male,Expired,Yes,25.10391194,86.62744025,Senior,False
Manipur,Unknown,2021,November,Thursday,19:25,Fatal,5,Bus,6,1,Foggy,Village Road,Wet,Dark,Signals,104,38,Male,Valid,Yes,Intersection,14.96296751,69.88075424,6,19,2021-11-01,Manipur - Unknown,Fatal,Bus,5,6,1,Foggy,Village Road,Wet,Dark,Signals,104,38,Male,Valid,Yes,14.96296751,69.88075424,Adult,False
Gujarat,Surat,2019,October,Friday,10:23,Serious,3,Pedestrian,4,0,Rainy,State Highway,Dry,Daylight,Signals,107,23,Female,Valid,Yes,Straight Road,11.762614,84.81952984,5,10,2019-10-01,Gujarat - Surat,Serious,Pedestrian,3,4,0,Rainy,State Highway,Dry,Daylight,Signals,107,23,Female,Valid,Yes,11.762614,84.81952984,Young,False
Rajasthan,Jaipur,2018,October,Saturday,04:24,Minor,1,Bus,9,2,Rainy,Urban Road,Wet,Dusk,Signs,79,64,Male,Expired,No,Intersection,30.54311639,84.28305305,4,4,2018-10-01,Rajasthan - Jaipur,Minor,Bus,1,9,2,Rainy,Urban Road,Wet,Dusk,Signs,79,64,Male,Expired,No,30.54311639,84.28305305,Senior,True
Tamil Nadu,Madurai,2021,April,Thursday,05:29,Minor,2,Auto-Rickshaw,1,5,Clear,National Highway,Under Construction,Dusk,Police Checkpost,84,30,Male,Valid,Yes,Intersection,34.57885888,84.25914274,2,5,2021-04-01,Tamil Nadu - Madurai,Minor,Auto-Rickshaw,2,1,5,Clear,National Highway,Under Construction,Dusk,Police Checkpost,84,30,Male,Valid,Yes,34.57885888,84.25914274,Young,False
Karnataka,Mysore,2018,April,Saturday,06:45,Fatal,3,Car,0,3,Hazy,Urban Road,Dry,Dark,,98,54,Female,Valid,No,Straight Road,22.19363492,85.50114233,6,6,2018-04-01,Karnataka - Mysore,Fatal,Car,3,0,3,Hazy,Urban Road,Dry,Dark,,98,54,Female,Valid,No,22.19363492,85.50114233,Mid-age,True
Arunachal Pradesh,Unknown,2021,January,Friday,02:56,Serious,3,Truck,1,4,Foggy,State Highway,Dry,Dark,Police Checkpost,51,21,Female,Expired,No,Intersection,12.63534072,87.61757018,7,2,2021-01-01,Arunachal Pradesh - Unknown,Serious,Truck,3,1,4,Foggy,State Highway,Dry,Dark,Police Checkpost,51,21,Female,Expired,No,12.63534072,87.61757018,Young,False
Uttarakhand,Unknown,2023,February,Saturday,12:05,Minor,2,Pedestrian,9,4,Stormy,Village Road,Wet,Dusk,,66,65,Male,,No,Curve,15.35229782,91.34468099,7,12,2023-02-01,Uttarakhand - Unknown,Minor,Pedestrian,2,9,4,Stormy,Village Road,Wet,Dusk,,66,65,Male,,No,15.35229782,91.34468099,Senior,True
Punjab,Unknown,2018,June,Saturday,03:58,Minor,1,Truck,8,1,Rainy,National Highway,Under Construction,Dusk,Signals,74,49,Male,,No,Bridge,8.496548267,75.82480088,2,3,2018-06-01,Punjab - Unknown,Minor,Truck,1,8,1,Rainy,National Highway,Under Construction,Dusk,Signals,74,49,Male,,No,8.496548267,75.82480088,Mid-age,True
Chhattisgarh,Unknown,2019,October,Tuesday,16:00,Fatal,5,Cycle,0,1,Clear,National Highway,Damaged,Daylight,Signals,33,37,Male,Valid,No,Intersection,32.68606778,91.9264329,8,16,2019-10-01,Chhattisgarh - Unknown,Fatal,Cycle,5,0,1,Clear,National Highway,Damaged,Daylight,Signals,33,37,Male,Valid,No,32.68606778,91.9264329,Adult,False
Sikkim,Unknown,2023,August,Sunday,07:19,Serious,4,Car,0,1,Stormy,State Highway,Wet,Dusk,Signs,59,23,Male,Expired,Yes,Intersection,11.17927924,82.44941479,6,7,2023-08-01,Sikkim - Unknown,Serious,Car,4,0,1,Stormy,State Highway,Wet,Dusk,Signs,59,23,Male,Expired,Yes,11.17927924,82.44941479,Young,True
Chandigarh,Unknown,2022,December,Saturday,17:58,Serious,4,Auto-Rickshaw,7,2,Clear,Urban Road,Dry,Daylight,Police Checkpost,64,67,Male,Expired,No,Straight Road,23.56594484,70.23469009,5,17,2022-12-01,Chandigarh - Unknown,Serious,Auto-Rickshaw,4,7,2,Clear,Urban Road,Dry,Daylight,Police Checkpost,64,67,Male,Expired,No,23.56594484,70.23469009,Senior,True
Delhi,Dwarka,2023,February,Tuesday,10:44,Fatal,5,Two-Wheeler,7,2,Rainy,Urban Road,Damaged,Dawn,Signals,62,25,Male,Valid,Yes,Bridge,15.39949096,69.69797695,3,10,2023-02-01,Delhi - Dwarka,Fatal,Two-Wheeler,5,7,2,Rainy,Urban Road,Damaged,Dawn,Signals,62,25,Male,Valid,Yes,15.39949096,69.69797695,Young,False
West Bengal,Siliguri,2021,October,Sunday,03:52,Minor,1,Two-Wheeler,7,4,Hazy,National Highway,Wet,Daylight,Signals,51,54,Male,Valid,Yes,Intersection,22.96280607,77.69291124,8,3,2021-10-01,West Bengal - Siliguri,Minor,Two-Wheeler,1,7,4,Hazy,National Highway,Wet,Daylight,Signals,51,54,Male,Valid,Yes,22.96280607,77.69291124,Mid-age,True
Chhattisgarh,Unknown,2018,August,Thursday,07:49,Minor,4,Auto-Rickshaw,9,3,Clear,State Highway,Dry,Dark,Signals,40,36,Male,,No,Bridge,25.58835049,90.76201234,6,7,2018-08-01,Chhattisgarh - Unknown,Minor,Auto-Rickshaw,4,9,3,Clear,State Highway,Dry,Dark,Signals,40,36,Male,,No,25.58835049,90.76201234,Adult,False
Uttarakhand,Unknown,2018,August,Saturday,01:43,Minor,4,Pedestrian,1,4,Hazy,Village Road,Dry,Dawn,Police Checkpost,44,53,Female,Expired,No,Intersection,30.4030287,88.52274711,6,1,2018-08-01,Uttarakhand - Unknown,Minor,Pedestrian,4,1,4,Hazy,Village Road,Dry,Dawn,Police Checkpost,44,53,Female,Expired,No,30.4030287,88.52274711,Mid-age,True
Maharashtra,Pune,2021,May,Saturday,19:55,Fatal,5,Auto-Rickshaw,9,4,Stormy,Urban Road,Dry,Dark,Signals,85,21,Male,Expired,Yes,Intersection,13.57337434,90.86983398,3,19,2021-05-01,Maharashtra - Pune,Fatal,Auto-Rickshaw,5,9,4,Stormy,Urban Road,Dry,Dark,Signals,85,21,Male,Expired,Yes,13.57337434,90.86983398,Young,True
Manipur,Unknown,2022,February,Wednesday,03:53,Fatal,3,Car,10,3,Foggy,National Highway,Under Construction,Daylight,Signs,114,18,Female,,No,Intersection,8.296887374,83.00080264,8,3,2022-02-01,Manipur - Unknown,Fatal,Car,3,10,3,Foggy,National Highway,Under Construction,Daylight,Signs,114,18,Female,,No,8.296887374,83.00080264,Teen,False
Goa,Unknown,2020,March,Thursday,16:29,Fatal,2,Two-Wheeler,3,1,Foggy,State Highway,Dry,Dusk,Police Checkpost,81,42,Female,Expired,Yes,Curve,11.69591201,80.76577094,9,16,2020-03-01,Goa - Unknown,Fatal,Two-Wheeler,2,3,1,Foggy,State Highway,Dry,Dusk,Police Checkpost,81,42,Female,Expired,Yes,11.69591201,80.76577094,Adult,False
Haryana,Unknown,2022,July,Sunday,05:35,Minor,3,Two-Wheeler,9,2,Hazy,State Highway,Under Construction,Dusk,,33,46,Male,Expired,Yes,Curve,32.30050333,72.27612327,6,5,2022-07-01,Haryana - Unknown,Minor,Two-Wheeler,3,9,2,Hazy,State Highway,Under Construction,Dusk,,33,46,Male,Expired,Yes,32.30050333,72.27612327,Mid-age,True
Uttar Pradesh,Kanpur,2022,November,Friday,00:13,Fatal,1,Car,5,2,Stormy,State Highway,Damaged,Dusk,,72,53,Male,Valid,No,Intersection,31.59503209,77.51758985,3,0,2022-11-01,Uttar Pradesh - Kanpur,Fatal,Car,1,5,2,Stormy,State Highway,Damaged,Dusk,,72,53,Male,Valid,No,31.59503209,77.51758985,Mid-age,False
Jammu and Kashmir,Unknown,2020,March,Thursday,05:53,Minor,3,Truck,10,2,Rainy,State Highway,Damaged,Dark,Police Checkpost,112,54,Female,Valid,No,Bridge,24.13015376,80.58656162,4,5,2020-03-01,Jammu and Kashmir - Unknown,Minor,Truck,3,10,2,Rainy,State Highway,Damaged,Dark,Police Checkpost,112,54,Female,Valid,No,24.13015376,80.58656162,Mid-age,False
Assam,Unknown,2020,March,Thursday,07:38,Fatal,4,Two-Wheeler,9,3,Stormy,Village Road,Under Construction,Dusk,,38,58,Male,Valid,Yes,Intersection,24.21395523,70.56941246,6,7,2020-03-01,Assam - Unknown,Fatal,Two-Wheeler,4,9,3,Stormy,Village Road,Under Construction,Dusk,,38,58,Male,Valid,Yes,24.21395523,70.56941246,Mid-age,False
Nagaland,Unknown,2018,January,Thursday,13:18,Fatal,3,Auto-Rickshaw,1,3,Foggy,Village Road,Damaged,Dusk,Signs,44,65,Male,,No,Intersection,25.95599021,74.39774663,4,13,2018-01-01,Nagaland - Unknown,Fatal,Auto-Rickshaw,3,1,3,Foggy,Village Road,Damaged,Dusk,Signs,44,65,Male,,No,25.95599021,74.39774663,Senior,False
Gujarat,Ahmedabad,2022,November,Wednesday,07:41,Minor,2,Bus,9,4,Rainy,National Highway,Damaged,Dawn,Police Checkpost,117,54,Female,Valid,No,Bridge,12.73502452,85.34853353,2,7,2022-11-01,Gujarat - Ahmedabad,Minor,Bus,2,9,4,Rainy,National Highway,Damaged,Dawn,Police Checkpost,117,54,Female,Valid,No,12.73502452,85.34853353,Mid-age,False
Uttar Pradesh,Varanasi,2023,July,Thursday,21:57,Minor,3,Two-Wheeler,4,5,Rainy,Urban Road,Wet,Daylight,Signs,44,24,Male,,Yes,Straight Road,32.68912254,89.33423031,5,21,2023-07-01,Uttar Pradesh - Varanasi,Minor,Two-Wheeler,3,4,5,Rainy,Urban Road,Wet,Daylight,Signs,44,24,Male,,Yes,32.68912254,89.33423031,Young,False
Kerala,Unknown,2021,January,Thursday,00:49,Fatal,1,Truck,1,4,Clear,State Highway,Under Construction,Daylight,,106,41,Female,,Yes,Bridge,19.30680417,96.95207783,9,0,2021-01-01,Kerala - Unknown,Fatal,Truck,1,1,4,Clear,State Highway,Under Construction,Daylight,,106,41,Female,,Yes,19.30680417,96.95207783,Adult,False
Jammu and Kashmir,Unknown,2020,May,Sunday,07:19,Serious,3,Cycle,3,1,Stormy,Urban Road,Wet,Dark,Police Checkpost,94,70,Female,,No,Bridge,18.34474026,95.06028661,5,7,2020-05-01,Jammu and Kashmir - Unknown,Serious,Cycle,3,3,1,Stormy,Urban Road,Wet,Dark,Police Checkpost,94,70,Female,,No,18.34474026,95.06028661,Senior,True
Maharashtra,Nagpur,2023,August,Tuesday,04:09,Minor,1,Truck,1,2,Clear,National Highway,Wet,Dark,Police Checkpost,46,29,Male,Valid,Yes,Bridge,22.01077804,86.63439079,8,4,2023-08-01,Maharashtra - Nagpur,Minor,Truck,1,1,2,Clear,National Highway,Wet,Dark,Police Checkpost,46,29,Male,Valid,Yes,22.01077804,86.63439079,Young,False
Uttar Pradesh,Kanpur,2018,July,Tuesday,22:52,Fatal,3,Pedestrian,0,0,Stormy,National Highway,Dry,Dark,Signals,53,55,Male,Valid,Yes,Straight Road,9.268081103,80.21619355,4,22,2018-07-01,Uttar Pradesh - Kanpur,Fatal,Pedestrian,3,0,0,Stormy,National Highway,Dry,Dark,Signals,53,55,Male,Valid,Yes,9.268081103,80.21619355,Mid-age,False
Punjab,Unknown,2019,September,Sunday,17:29,Minor,1,Cycle,3,4,Stormy,State Highway,Damaged,Dawn,,36,51,Female,Expired,Yes,Intersection,12.48965096,86.44914358,1,17,2019-09-01,Punjab - Unknown,Minor,Cycle,1,3,4,Stormy,State Highway,Damaged,Dawn,,36,51,Female,Expired,Yes,12.48965096,86.44914358,Mid-age,True
Rajasthan,Jodhpur,2020,May,Friday,04:44,Fatal,5,Truck,6,1,Foggy,Urban Road,Damaged,Dark,,113,58,Female,,No,Straight Road,27.92690764,90.78389692,9,4,2020-05-01,Rajasthan - Jodhpur,Fatal,Truck,5,6,1,Foggy,Urban Road,Damaged,Dark,,113,58,Female,,No,27.92690764,90.78389692,Mid-age,False
Gujarat,Surat,2021,October,Sunday,22:53,Minor,5,Auto-Rickshaw,8,1,Hazy,Urban Road,Under Construction,Dusk,Police Checkpost,66,60,Female,Valid,Yes,Curve,10.23556403,71.43174954,7,22,2021-10-01,Gujarat - Surat,Minor,Auto-Rickshaw,5,8,1,Hazy,Urban Road,Under Construction,Dusk,Police Checkpost,66,60,Female,Valid,Yes,10.23556403,71.43174954,Mid-age,True
Mizoram,Unknown,2020,November,Saturday,17:57,Minor,3,Bus,10,2,Foggy,State Highway,Under Construction,Dark,Signals,89,49,Female,Expired,No,Bridge,24.28510696,79.8872418,4,17,2020-11-01,Mizoram - Unknown,Minor,Bus,3,10,2,Foggy,State Highway,Under Construction,Dark,Signals,89,49,Female,Expired,No,24.28510696,79.8872418,Mid-age,True
Kerala,Unknown,2019,December,Tuesday,08:22,Fatal,2,Cycle,4,1,Hazy,State Highway,Under Construction,Dark,Signs,63,59,Male,,No,Straight Road,14.62442596,92.35426628,8,8,2019-12-01,Kerala - Unknown,Fatal,Cycle,2,4,1,Hazy,State Highway,Under Construction,Dark,Signs,63,59,Male,,No,14.62442596,92.35426628,Mid-age,False
Uttar Pradesh,Kanpur,2018,March,Saturday,08:51,Fatal,1,Cycle,7,5,Clear,Urban Road,Under Construction,Daylight,Signs,81,39,Male,Expired,No,Straight Road,18.51098158,79.13115561,2,8,2018-03-01,Uttar Pradesh - Kanpur,Fatal,Cycle,1,7,5,Clear,Urban Road,Under Construction,Daylight,Signs,81,39,Male,Expired,No,18.51098158,79.13115561,Adult,True
Odisha,Unknown,2019,February,Wednesday,21:37,Fatal,1,Auto-Rickshaw,2,3,Hazy,National Highway,Damaged,Daylight,,37,64,Female,Valid,Yes,Bridge,15.79473089,84.58429587,6,21,2019-02-01,Odisha - Unknown,Fatal,Auto-Rickshaw,1,2,3,Hazy,National Highway,Damaged,Daylight,,37,64,Female,Valid,Yes,15.79473089,84.58429587,Senior,False
Uttarakhand,Unknown,2020,December,Friday,21:29,Fatal,3,Bus,6,0,Clear,Village Road,Damaged,Dark,Signs,39,54,Male,,No,Curve,17.60316334,85.04531147,4,21,2020-12-01,Uttarakhand - Unknown,Fatal,Bus,3,6,0,Clear,Village Road,Damaged,Dark,Signs,39,54,Male,,No,17.60316334,85.04531147,Mid-age,False
Maharashtra,Mumbai,2021,January,Sunday,10:25,Serious,2,Car,4,4,Foggy,Urban Road,Dry,Dusk,Signals,72,24,Female,Valid,Yes,Intersection,27.41423944,73.34981134,2,10,2021-01-01,Maharashtra - Mumbai,Serious,Car,2,4,4,Foggy,Urban Road,Dry,Dusk,Signals,72,24,Female,Valid,Yes,27.41423944,73.34981134,Young,True
Madhya Pradesh,Unknown,2021,August,Sunday,06:36,Fatal,4,Two-Wheeler,4,2,Rainy,Urban Road,Under Construction,Dawn,,54,28,Male,,Yes,Intersection,16.02228632,78.50482781,4,6,2021-08-01,Madhya Pradesh - Unknown,Fatal,Two-Wheeler,4,4,2,Rainy,Urban Road,Under Construction,Dawn,,54,28,Male,,Yes,16.02228632,78.50482781,Young,True
Nagaland,Unknown,2023,December,Saturday,13:40,Minor,4,Car,1,5,Stormy,Village Road,Damaged,Dusk,Signs,95,18,Male,Expired,No,Curve,23.29292529,77.70082737,7,13,2023-12-01,Nagaland - Unknown,Minor,Car,4,1,5,Stormy,Village Road,Damaged,Dusk,Signs,95,18,Male,Expired,No,23.29292529,77.70082737,Teen,True
Goa,Unknown,2020,January,Monday,19:51,Minor,2,Auto-Rickshaw,9,1,Stormy,Village Road,Under Construction,Daylight,Police Checkpost,114,22,Female,Expired,No,Curve,20.85336086,68.75970455,6,19,2020-01-01,Goa - Unknown,Minor,Auto-Rickshaw,2,9,1,Stormy,Village Road,Under Construction,Daylight,Police Checkpost,114,22,Female,Expired,No,20.85336086,68.75970455,Young,False
Jammu and Kashmir,Unknown,2020,May,Friday,12:27,Serious,5,Bus,6,0,Rainy,Village Road,Dry,Dark,Police Checkpost,112,34,Female,,No,Straight Road,25.91912146,68.70156115,3,12,2020-05-01,Jammu and Kashmir - Unknown,Serious,Bus,5,6,0,Rainy,Village Road,Dry,Dark,Police Checkpost,112,34,Female,,No,25.91912146,68.70156115,Adult,False
Kerala,Unknown,2020,February,Wednesday,13:13,Minor,2,Bus,3,0,Rainy,State Highway,Under Construction,Dusk,Signals,57,29,Female,,No,Bridge,33.29440296,92.11921427,6,13,2020-02-01,Kerala - Unknown,Minor,Bus,2,3,0,Rainy,State Highway,Under Construction,Dusk,Signals,57,29,Female,,No,33.29440296,92.11921427,Young,False
Karnataka,Mangalore,2018,January,Wednesday,06:03,Minor,5,Cycle,9,0,Foggy,Village Road,Wet,Dawn,Signs,100,45,Male,,Yes,Curve,27.77944662,75.91905349,3,6,2018-01-01,Karnataka - Mangalore,Minor,Cycle,5,9,0,Foggy,Village Road,Wet,Dawn,Signs,100,45,Male,,Yes,27.77944662,75.91905349,Adult,False
Delhi,New Delhi,2020,July,Saturday,09:22,Fatal,3,Truck,1,2,Rainy,State Highway,Under Construction,Dawn,Signals,87,57,Female,Valid,No,Intersection,13.80339022,83.02428422,6,9,2020-07-01,Delhi - New Delhi,Fatal,Truck,3,1,2,Rainy,State Highway,Under Construction,Dawn,Signals,87,57,Female,Valid,No,13.80339022,83.02428422,Mid-age,True
Punjab,Unknown,2022,November,Monday,19:32,Fatal,3,Truck,3,0,Stormy,Village Road,Under Construction,Dawn,Signs,32,48,Male,Valid,Yes,Bridge,8.841944647,76.66304163,6,19,2022-11-01,Punjab - Unknown,Fatal,Truck,3,3,0,Stormy,Village Road,Under Construction,Dawn,Signs,32,48,Male,Valid,Yes,8.841944647,76.66304163,Mid-age,False
Tripura,Unknown,2023,May,Saturday,05:08,Fatal,5,Cycle,7,2,Clear,Urban Road,Dry,Dark,Signs,81,43,Male,,Yes,Curve,15.0811292,95.27969811,7,5,2023-05-01,Tripura - Unknown,Fatal,Cycle,5,7,2,Clear,Urban Road,Dry,Dark,Signs,81,43,Male,,Yes,15.0811292,95.27969811,Adult,True
Rajasthan,Jodhpur,2019,October,Saturday,15:16,Serious,2,Bus,8,3,Hazy,Village Road,Dry,Dark,Signals,39,68,Female,,No,Intersection,24.06710413,75.51960601,1,15,2019-10-01,Rajasthan - Jodhpur,Serious,Bus,2,8,3,Hazy,Village Road,Dry,Dark,Signals,39,68,Female,,No,24.06710413,75.51960601,Senior,True
Uttar Pradesh,Kanpur,2021,July,Thursday,20:34,Serious,2,Pedestrian,6,1,Rainy,National Highway,Wet,Dark,Signals,54,47,Female,,Yes,Curve,9.388496964,80.46004757,8,20,2021-07-01,Uttar Pradesh - Kanpur,Serious,Pedestrian,2,6,1,Rainy,National Highway,Wet,Dark,Signals,54,47,Female,,Yes,9.388496964,80.46004757,Mid-age,False
Puducherry,Unknown,2020,August,Thursday,14:50,Minor,1,Two-Wheeler,6,5,Clear,Urban Road,Under Construction,Dusk,Signals,41,58,Male,Expired,No,Intersection,21.40188867,93.30917726,3,14,2020-08-01,Puducherry - Unknown,Minor,Two-Wheeler,1,6,5,Clear,Urban Road,Under Construction,Dusk,Signals,41,58,Male,Expired,No,21.40188867,93.30917726,Mid-age,False
Rajasthan,Jodhpur,2021,August,Sunday,02:04,Fatal,1,Pedestrian,5,1,Stormy,National Highway,Wet,Dawn,Signs,106,51,Female,,No,Intersection,24.11475692,92.41607344,3,2,2021-08-01,Rajasthan - Jodhpur,Fatal,Pedestrian,1,5,1,Stormy,National Highway,Wet,Dawn,Signs,106,51,Female,,No,24.11475692,92.41607344,Mid-age,True
Chandigarh,Unknown,2019,March,Friday,13:38,Serious,4,Two-Wheeler,1,4,Stormy,Village Road,Wet,Dark,Signals,39,53,Male,Expired,No,Straight Road,17.02458505,73.39694112,3,13,2019-03-01,Chandigarh - Unknown,Serious,Two-Wheeler,4,1,4,Stormy,Village Road,Wet,Dark,Signals,39,53,Male,Expired,No,17.02458505,73.39694112,Mid-age,False
Assam,Unknown,2022,March,Saturday,23:32,Minor,5,Cycle,2,4,Stormy,Village Road,Damaged,Dawn,Signs,36,37,Female,,Yes,Curve,28.8146295,91.27665598,9,23,2022-03-01,Assam - Unknown,Minor,Cycle,5,2,4,Stormy,Village Road,Damaged,Dawn,Signs,36,37,Female,,Yes,28.8146295,91.27665598,Adult,True
Meghalaya,Unknown,2022,August,Sunday,04:46,Fatal,5,Cycle,1,5,Foggy,Urban Road,Dry,Dark,,103,65,Female,Expired,Yes,Straight Road,10.87815283,81.28741972,2,4,2022-08-01,Meghalaya - Unknown,Fatal,Cycle,5,1,5,Foggy,Urban Road,Dry,Dark,,103,65,Female,Expired,Yes,10.87815283,81.28741972,Senior,True
Uttar Pradesh,Lucknow,2023,March,Tuesday,07:34,Serious,1,Car,6,2,Rainy,State Highway,Dry,Dusk,Signs,80,41,Female,,No,Curve,10.02872011,82.00609729,2,7,2023-03-01,Uttar Pradesh - Lucknow,Serious,Car,1,6,2,Rainy,State Highway,Dry,Dusk,Signs,80,41,Female,,No,10.02872011,82.00609729,Adult,False
Uttar Pradesh,Lucknow,2020,May,Thursday,03:23,Minor,5,Two-Wheeler,5,0,Foggy,Village Road,Wet,Daylight,Signs,44,49,Female,Expired,No,Bridge,27.66109642,71.8709192,9,3,2020-05-01,Uttar Pradesh - Lucknow,Minor,Two-Wheeler,5,5,0,Foggy,Village Road,Wet,Daylight,Signs,44,49,Female,Expired,No,27.66109642,71.8709192,Mid-age,False
Kerala,Unknown,2020,June,Thursday,12:50,Fatal,4,Pedestrian,2,1,Stormy,Urban Road,Wet,Dusk,Signals,63,24,Female,,Yes,Curve,21.37826554,70.3374439,3,12,2020-06-01,Kerala - Unknown,Fatal,Pedestrian,4,2,1,Stormy,Urban Road,Wet,Dusk,Signals,63,24,Female,,Yes,21.37826554,70.3374439,Young,False
Telangana,Unknown,2021,February,Monday,05:00,Minor,3,Car,4,0,Clear,Village Road,Wet,Dark,Police Checkpost,53,62,Female,,No,Curve,26.5868647,89.1102399,6,5,2021-02-01,Telangana - Unknown,Minor,Car,3,4,0,Clear,Village Road,Wet,Dark,Police Checkpost,53,62,Female,,No,26.5868647,89.1102399,Senior,False
Madhya Pradesh,Unknown,2020,August,Wednesday,19:46,Fatal,4,Auto-Rickshaw,5,4,Clear,Village Road,Wet,Dark,Signs,60,29,Female,Expired,Yes,Curve,19.74033814,82.39737342,9,19,2020-08-01,Madhya Pradesh - Unknown,Fatal,Auto-Rickshaw,4,5,4,Clear,Village Road,Wet,Dark,Signs,60,29,Female,Expired,Yes,19.74033814,82.39737342,Young,False
Himachal Pradesh,Unknown,2019,July,Friday,21:19,Minor,1,Truck,9,0,Stormy,National Highway,Dry,Dark,Signs,108,44,Female,,No,Bridge,14.6528549,80.66867038,8,21,2019-07-01,Himachal Pradesh - Unknown,Minor,Truck,1,9,0,Stormy,National Highway,Dry,Dark,Signs,108,44,Female,,No,14.6528549,80.66867038,Adult,False
Assam,Unknown,2019,June,Friday,01:48,Serious,4,Truck,0,4,Foggy,National Highway,Damaged,Dusk,Signals,36,25,Male,Expired,No,Curve,30.11576258,89.15573863,4,1,2019-06-01,Assam - Unknown,Serious,Truck,4,0,4,Foggy,National Highway,Damaged,Dusk,Signals,36,25,Male,Expired,No,30.11576258,89.15573863,Young,False
Meghalaya,Unknown,2023,December,Friday,02:51,Fatal,5,Cycle,0,4,Clear,Urban Road,Damaged,Daylight,Police Checkpost,38,30,Female,Valid,No,Straight Road,29.58422873,90.19987407,7,2,2023-12-01,Meghalaya - Unknown,Fatal,Cycle,5,0,4,Clear,Urban Road,Damaged,Daylight,Police Checkpost,38,30,Female,Valid,No,29.58422873,90.19987407,Young,False
Karnataka,Mysore,2023,July,Sunday,01:05,Fatal,2,Two-Wheeler,1,4,Foggy,Urban Road,Dry,Dawn,Police Checkpost,48,56,Male,,Yes,Curve,26.75680471,72.60833686,1,1,2023-07-01,Karnataka - Mysore,Fatal,Two-Wheeler,2,1,4,Foggy,Urban Road,Dry,Dawn,Police Checkpost,48,56,Male,,Yes,26.75680471,72.60833686,Mid-age,True
Gujarat,Surat,2021,October,Wednesday,08:06,Fatal,2,Truck,2,3,Rainy,Village Road,Damaged,Dark,Police Checkpost,102,68,Male,Valid,No,Bridge,15.34791871,85.69652933,7,8,2021-10-01,Gujarat - Surat,Fatal,Truck,2,2,3,Rainy,Village Road,Damaged,Dark,Police Checkpost,102,68,Male,Valid,No,15.34791871,85.69652933,Senior,False
Delhi,Dwarka,2020,November,Wednesday,20:42,Serious,1,Pedestrian,7,5,Rainy,Urban Road,Wet,Dark,Signs,108,37,Female,,Yes,Straight Road,23.93622801,71.92526839,3,20,2020-11-01,Delhi - Dwarka,Serious,Pedestrian,1,7,5,Rainy,Urban Road,Wet,Dark,Signs,108,37,Female,,Yes,23.93622801,71.92526839,Adult,False
Mizoram,Unknown,2021,February,Monday,19:41,Serious,5,Auto-Rickshaw,7,3,Foggy,National Highway,Wet,Daylight,Signs,33,56,Male,,No,Curve,17.74629522,89.78987749,7,19,2021-02-01,Mizoram - Unknown,Serious,Auto-Rickshaw,5,7,3,Foggy,National Highway,Wet,Daylight,Signs,33,56,Male,,No,17.74629522,89.78987749,Mid-age,False
